c5,0.00227348704489,0.00285433858359,0.00805829199697

c14,0.00137927542056,0.0015497935131,0.00697259682389

c15,0.00102351249248,0.00127277979762,0.0069595350779

c16,0.0029023865458,0.00396801655672,0.00763684126936

c19,0.00122408904012,0.000594248562368,0.00780846946441

c20,0.00276051148302,0.00273095088858,0.00683653287944

c21,0.000401969580273,0.00150174278643,0.00827871154693

c28,0.00194870304208,0.00187362547484,0.00889217158961

c30,0.000668138415294,-0.00020580141322,0.00779356145228

c32,0.00153656500101,0.0016500503518,0.00860832142493

c35,0.000577257930855,0.000622345948268,0.00868106908595

c39,0.00158859291023,0.00241515285599,0.00685363494293

c40,0.000598117974854,0.00124132872562,0.00773142274893

c41,0.00144211069017,0.00144266919783,0.00806538633902

c42,0.00221144980374,0.00262599812025,0.00647231184492

c44,0.00069464492687,0.00108231359337,0.00712339073338

c46,0.000758041147172,0.000627816365951,0.0068977033823

c48,0.0013632620073,0.00229660753106,0.00751214459168

c49,0.00216020809957,0.00158493011042,0.00717015397458

c52,0.00183363953229,0.00247705859297,0.00716663537007

c54,0.000745914384747,0.000458069970902,0.00698907689595

c55,0.000975972866753,0.00282494920812,0.00683633349917

c56,0.00632947531727,0.0058226250757,0.00763068986879

c57,0.00306583061407,0.00312787421325,0.00784538020522

c58,0.0105543236312,0.00819444147395,0.00725399127016

c59,0.000901672867241,0.00324281527726,0.00784988834067

c62,0.00325942159549,0.00380087489504,0.00733953386919

c63,0.000907346156955,0.00277961761175,0.00737313777043

c64,0.0107784171745,0.00889855409892,0.00714086106261

c69,0.000637348172471,0.00222907039855,0.00737479572417

c70,0.00596612041456,0.00592742287551,0.00710817320715

c71,0.00429704676868,0.0050195922854,0.00660932224968

c72,0.000839551400285,0.00189013146332,0.00793874956758

c73,0.00675160888552,0.00785704526731,0.00656134921117

c74,0.00147528548762,0.00169002147725,0.0088019127002

c75,0.000576507886287,0.00100015959677,0.00904269328602

