52,intensity_ratio,-192.493116226,-173.108810221,0.719546364778,0.506389193136,,Hypers(var_n=0.19355515969804782  ell=3.8849846991183057),no,FALSE,0.005
name,mu,var,y
cschrimson,1.05641798086,0.109302621884,0.990861378399
c1c2,0.584415718247,0.0986924479649,0.370023849931
cheriff,1.6010556689,0.10161581755,1.93576237301
c1,1.28698868644,0.163551272591,1.14425390676
c2,1.41943872415,0.220477829178,1.39128428368
c3,0.774423313167,0.141819599042,0.263452192779
c4,0.217805246536,0.141720477801,0.136743307233
c5,0.545130009612,0.189228153911,0.828249879653
c6,0.613226364192,0.159505930295,0.870512003841
c7,0.416856715963,0.151481940454,0.860735600256
c8,0.234148808547,0.265989221237,0.0431700430465
c11,0.475792736519,0.203038945624,0.280671396408
c13,0.407395304391,0.145650649533,0.0996661493619
c14,0.457671575627,0.246006361947,0.0559780084995
c15,0.364864115229,0.183961311743,0.0243273809172
c16,0.558316246797,0.2264289407,0.259240301992
c19,0.880633991953,0.206222329454,0.0537733457491
c20,0.0261923994789,0.181247175831,0.262538827908
c21,1.07450275999,0.316816542443,4.03880380058
c24,0.679810876892,0.318588498277,1.39576079897
c25,0.0242605946575,0.351034023442,0.190343175953
c28,0.635178575419,0.283790962494,0.935754599563
c29,0.355253096624,0.334795494541,0.0791749719601
c30,0.202743351287,0.262290402411,0.0537706208969
c31,0.269941907122,0.338960017153,0.149211893882
c32,0.479282436522,0.33025762232,0.0866942419854
c33,-0.0356733729734,0.279690091081,0.662395817469
c34,0.310315454712,0.215098480766,1.19017134325
c35,0.543132650152,0.333963711976,0.0637415845296
c36,0.559406617504,0.125951008119,0.312860436465
c37,1.20340019477,0.13414164283,1.45009581368
c39,1.44348923895,0.139452350296,1.51222291155
c40,1.69828503125,0.16260565638,1.68509371477
c41,1.2545778022,0.221863040669,2.10980280435
c42,1.7144771319,0.143339938939,2.56773436452
c43,1.227227915,0.148850959998,1.86134920386
c44,0.956163076012,0.265219482159,1.19444415914
