52,log_GFP,-210.481057754,-185.70403044,0.765605473619,0.57345491388,,Hypers(var_n=0.18324937230006  ell=3.7675772881130567),no,True,0.01
name,mu,var,y
cschrimson,-0.440614380066,0.301672828576,-0.00518403078221
c1c2,-1.61268638425,0.303492933765,-0.909796275926
cheriff,-1.25314038028,0.323759182657,-0.918176423033
c1,-0.968075037532,0.392777634615,-0.637592650032
c2,-0.477569891319,0.301672828576,0.343075785938
c3,-1.30908480268,0.391958219003,-1.88832254727
c4,-1.47259191453,0.422202093583,-2.28777939135
c5,-1.80883029357,0.409417804126,-1.20419406683
c6,-1.41585049816,0.585296789093,-0.617721182372
c7,-1.29215289888,0.515240709153,-0.377675468895
c8,-3.34939652872,0.726917875662,-4.05019083464
c11,-1.51241219588,0.558858061274,-1.61431222025
c12,-1.47623048473,0.303492933765,-2.11963635592
c13,-1.8749359401,0.558450164179,-2.30022505105
c14,-2.09331219888,0.63479467572,-3.10044418985
c15,-3.37604963341,0.669637903658,-3.50579436671
c16,-1.24523988985,0.618835657103,-1.34885052907
c18,-2.00412425613,0.594813084905,-2.86808505737
c19,-1.66008292298,0.556071411922,-3.20754540469
c20,-1.54473242175,0.303492933765,-1.5122871005
c21,-1.12325791099,0.549875320225,-0.0825857789773
c23,-2.69338521352,0.953823908614,-3.02104657672
c24,-1.67800214127,0.878637402935,-1.10449051872
c25,-2.63981191445,0.900188425144,-2.49203302577
c26,-2.49966844811,0.888339251273,-1.84415085447
c28,-1.52411365963,0.816953233531,-1.32331275707
c29,-3.72725467647,0.990368670208,-4.17146068299
c30,-2.4034838158,0.830193807824,-2.79928363618
c31,-2.78806567775,0.752535449601,-3.0553720386
c32,-2.39518437181,0.836252037331,-2.53196668603
c33,-2.47843374852,0.844400491272,-2.2605131365
c34,-2.73167511905,0.632986185725,-1.52597769069
c35,-2.71484410478,0.980707376783,-3.85524599832
c36,-2.08772684587,0.409164145671,-2.98045261268
c37,-2.21883411256,0.427816960312,-1.77834950302
c39,-1.60133930649,0.63477376669,-1.54204516423
c40,-1.56515636619,0.477352763894,-1.391302293
c41,-1.86802174868,0.719119542495,-0.884596797272
c42,-1.05519923071,0.40839823205,-0.336300530622
c43,-2.56437736865,0.624464593817,-1.71959755319
c44,-2.47906710052,0.552311337302,-2.37703177846
c46,-2.47286804386,0.409164145671,-2.21054417056
c47,-2.42525397647,0.600781334301,-3.16304126174
c48,-1.616563979,0.635047734518,-1.65101173612
c49,-1.84480663314,0.780793910084,-1.4963276411
c50,-1.37563056303,0.725727912399,-0.410566275133
c51,-2.26130514257,0.692138909507,-3.54453776191
c52,-0.734371294806,0.470991034654,-0.655715251797
c53,-2.37531123205,0.792264058104,-3.01572215707
c54,-2.22667612733,0.538540716083,-2.60351735683
c55,-1.5730084879,0.53040362269,-3.81696026215
c56,-0.391121243378,0.301672828576,-0.471595402937
c57,-0.966095534386,0.703999133595,-1.70484552805
c58,-0.909602431663,0.658057753613,0.118680436658
c59,-2.6786157737,0.696211894381,-3.63985643166
c60,-2.91766171116,0.7164832229,-2.41107631039
c62,-0.613630819885,0.415661403573,-1.28681418463
c63,-1.9000495634,0.763430457887,-2.91964770118
c64,-0.43996291833,0.627361269592,-0.189578924292
c66,-0.734349667138,0.53462131601,-1.098385363
c68,-2.75413425214,0.721669235349,-2.86375706853
c69,-3.06666687968,0.750839232709,-4.46023082125
c70,-0.414386171623,0.431295291729,-0.105056792434
c71,-0.333073999924,0.301672828576,-1.01861861223
c72,-2.06066458379,0.725457728585,-2.7900177143
c73,-0.147010863568,0.377373489218,-0.939834071137
c74,-2.47957161043,0.951610698572,-2.38558730783
c75,-3.51715076896,0.896882237187,-4.13452376128
c76,-2.94519926551,0.777230808397,-4.13137916236
c77,-2.01542485053,0.786221418671,-2.51071744819
c78,-1.90832905136,0.986810563208,-1.88998164939
c79,-2.76844384079,1.00806524277,-2.86055582117
c80,-3.99444661866,0.951723464147,-3.24260720704
c82,-1.74873795899,0.861920373287,-2.21718231723
c81,-2.65132095415,0.85575339467,-2.89549722032
c83,-3.04316377963,0.900550402506,-4.91789688464
c84,-3.11371594275,1.04275046909,-3.61839921026
c85,-3.37080878942,0.916082030952,-3.33638993767
c86,-2.62388771233,0.906247955353,-3.13830337179
c87,-2.17458869339,0.827278875491,-2.63289340779
c88,-3.41576236498,0.901217154497,-2.78742827824
c89,-3.16990608244,0.908514298874,-2.49152060721
c90,-2.92372634796,0.965331485139,-2.98833914252
c91,-2.55445734657,0.809136530386,-2.59660085599
c92,-2.6484124803,0.781023185206,-2.26669800663
c93,-1.92102501817,0.850258508538,-0.932305177727
c94,-2.86938322085,0.783033299485,-2.99298222846
c95,-2.38212749083,0.839369876766,-3.30828369884
c96,-1.58507007179,0.852073685305,-0.746698106126
c98,-2.97586994985,0.926256907992,-2.46500231538
c99,-2.23841824875,0.907473002002,-2.21617229575
c100,-2.22627601798,0.757299537788,-2.18051472188
c101,-3.34909005371,0.918510881828,-2.76006041421
c103,-3.59109977506,0.820050364453,-2.59738684287
n1,-0.836005527724,0.491604899692,-0.96425294517
n2,-0.940064473532,0.498141789864,0.14780859252
n3,-1.86938176381,0.413409488492,-1.41722231035
n4,-1.60719889077,0.391958219003,-1.20638199723
n5,-2.17407085326,0.422202093583,-1.00782009076
n6,-1.57032005671,0.416871713927,-0.521182101909
n7,-1.97601674802,0.626136247504,-1.50956139512
